juris_id,ecozone,canfi_genus,genus,prop1,prop2,prop3,prop4,prop5,v1,v2,v3,v4
AB,7,2,PINU,0.1423,0.1040,0.1075,0.0978,0.1192,143.6,221.8,283.9,360.4
AB,7,3,ABIE,0.4583,0.2747,0.1720,0.1643,0.1570,153.8,213.5,251.0,288.7
AB,7,5,PSEU,0.0540,0.0210,0.0460,0.1470,0.0310,181.5,240.0,297.0,376.5
AB,7,6,LARI,0.2480,0.1180,0.0970,0.0700,0.0290,11.0,23.5,46.5,89.5
AB,7,8,GENC,0.2170,0.1710,0.1490,0.1210,0.1140,191.0,291.0,350.0,425.0
AB,7,9,POPU,0.1358,0.1963,0.1662,0.1363,0.1362,166.5,238.2,293.3,368.0
AB,7,10,BETU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,13,GENH,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,121,CARY,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,122,JUGL,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,123,ALNU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,124,OSTR,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,125,CARP,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,126,FAGU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,127,QUER,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,128,ULMU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,129,MORU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,130,LIRI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,131,MAGN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,132,SASS,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,133,PLAT,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,134,PRUN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,135,GLED,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,136,ROBI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,137,TILI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,138,NYSS,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,139,CORN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,140,ARBU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,141,FRAX,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,142,SALI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,143,GYMN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,144,CELT,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,145,AMEL,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,146,CORY,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,147,CRAT,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,148,ILEX,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,149,MALU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,150,NEMO,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,151,RHUS,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,152,SORB,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,153,VIBU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,154,CAST,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,7,155,ASIM,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,1,PICE,0.1960,0.1483,0.1317,0.1140,0.1050,196.1,285.4,342.3,421.5
AB,8,2,PINU,0.1423,0.1040,0.1075,0.0978,0.1192,143.6,221.8,283.9,360.4
AB,8,3,ABIE,0.4583,0.2747,0.1720,0.1643,0.1570,153.8,213.5,251.0,288.7
AB,8,5,PSEU,0.0540,0.0210,0.0460,0.1470,0.0310,181.5,240.0,297.0,376.5
AB,8,6,LARI,0.2480,0.1180,0.0970,0.0700,0.0290,11.0,23.5,46.5,89.5
AB,8,8,GENC,0.2170,0.1710,0.1490,0.1210,0.1140,191.0,291.0,350.0,425.0
AB,8,9,POPU,0.1358,0.1963,0.1662,0.1363,0.1362,166.5,238.2,293.3,368.0
AB,8,10,BETU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,13,GENH,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,121,CARY,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,122,JUGL,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,123,ALNU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,124,OSTR,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,125,CARP,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,126,FAGU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,127,QUER,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,128,ULMU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,129,MORU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,130,LIRI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,131,MAGN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,132,SASS,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,133,PLAT,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,134,PRUN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,135,GLED,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,136,ROBI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,137,TILI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,138,NYSS,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,139,CORN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,140,ARBU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,141,FRAX,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,142,SALI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,143,GYMN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,144,CELT,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,145,AMEL,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,146,CORY,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,147,CRAT,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,148,ILEX,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,149,MALU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,150,NEMO,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,151,RHUS,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,152,SORB,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,153,VIBU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,154,CAST,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,8,155,ASIM,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,1,PICE,0.2170,0.1710,0.1490,0.1210,0.1140,191.0,291.0,350.0,425.0
AB,9,2,PINU,0.1190,0.1060,0.1070,0.0970,0.0930,156.0,251.0,323.0,412.5
AB,9,3,ABIE,0.6670,0.3390,0.1940,0.2390,0.2140,166.5,205.5,232.5,278.0
AB,9,5,PSEU,0.0540,0.0210,0.0460,0.1470,0.0310,181.5,240.0,297.0,376.5
AB,9,6,LARI,0.2480,0.1180,0.0970,0.0700,0.0290,11.0,23.5,46.5,89.5
AB,9,8,GENC,0.2170,0.1710,0.1490,0.1210,0.1140,191.0,291.0,350.0,425.0
AB,9,9,POPU,0.1770,0.1660,0.1520,0.1430,0.1250,180.5,261.5,317.5,392.5
AB,9,10,BETU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,13,GENH,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,121,CARY,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,122,JUGL,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,123,ALNU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,124,OSTR,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,125,CARP,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,126,FAGU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,127,QUER,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,128,ULMU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,129,MORU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,130,LIRI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,131,MAGN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,132,SASS,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,133,PLAT,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,134,PRUN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,135,GLED,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,136,ROBI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,137,TILI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,138,NYSS,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,139,CORN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,140,ARBU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,141,FRAX,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,142,SALI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,143,GYMN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,144,CELT,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,145,AMEL,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,146,CORY,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,147,CRAT,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,148,ILEX,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,149,MALU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,150,NEMO,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,151,RHUS,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,152,SORB,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,153,VIBU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,154,CAST,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,9,155,ASIM,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,1,PICE,0.2170,0.1710,0.1490,0.1210,0.1140,191.0,291.0,350.0,425.0
AB,10,2,PINU,0.1190,0.1060,0.1070,0.0970,0.0930,156.0,251.0,323.0,412.5
AB,10,3,ABIE,0.4583,0.2747,0.1720,0.1643,0.1570,153.8,213.5,251.0,288.7
AB,10,5,PSEU,0.0540,0.0210,0.0460,0.1470,0.0310,181.5,240.0,297.0,376.5
AB,10,6,LARI,0.2480,0.1180,0.0970,0.0700,0.0290,11.0,23.5,46.5,89.5
AB,10,8,GENC,0.2170,0.1710,0.1490,0.1210,0.1140,191.0,291.0,350.0,425.0
AB,10,9,POPU,0.1770,0.1660,0.1520,0.1430,0.1250,180.5,261.5,317.5,392.5
AB,10,10,BETU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,13,GENH,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,121,CARY,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,122,JUGL,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,123,ALNU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,124,OSTR,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,125,CARP,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,126,FAGU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,127,QUER,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,128,ULMU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,129,MORU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,130,LIRI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,131,MAGN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,132,SASS,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,133,PLAT,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,134,PRUN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,135,GLED,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,136,ROBI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,137,TILI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,138,NYSS,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,139,CORN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,140,ARBU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,141,FRAX,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,142,SALI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,143,GYMN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,144,CELT,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,145,AMEL,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,146,CORY,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,147,CRAT,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,148,ILEX,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,149,MALU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,150,NEMO,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,151,RHUS,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,152,SORB,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,153,VIBU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,154,CAST,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,10,155,ASIM,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,1,PICE,0.1960,0.1483,0.1317,0.1140,0.1050,196.1,285.4,342.3,421.5
AB,11,2,PINU,0.1423,0.1040,0.1075,0.0978,0.1192,143.6,221.8,283.9,360.4
AB,11,3,ABIE,0.4583,0.2747,0.1720,0.1643,0.1570,153.8,213.5,251.0,288.7
AB,11,5,PSEU,0.0540,0.0210,0.0460,0.1470,0.0310,181.5,240.0,297.0,376.5
AB,11,6,LARI,0.2480,0.1180,0.0970,0.0700,0.0290,11.0,23.5,46.5,89.5
AB,11,8,GENC,0.2170,0.1710,0.1490,0.1210,0.1140,191.0,291.0,350.0,425.0
AB,11,9,POPU,0.1358,0.1963,0.1662,0.1363,0.1362,166.5,238.2,293.3,368.0
AB,11,10,BETU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,13,GENH,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,121,CARY,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,122,JUGL,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,123,ALNU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,124,OSTR,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,125,CARP,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,126,FAGU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,127,QUER,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,128,ULMU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,129,MORU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,130,LIRI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,131,MAGN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,132,SASS,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,133,PLAT,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,134,PRUN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,135,GLED,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,136,ROBI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,137,TILI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,138,NYSS,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,139,CORN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,140,ARBU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,141,FRAX,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,142,SALI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,143,GYMN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,144,CELT,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,145,AMEL,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,146,CORY,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,147,CRAT,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,148,ILEX,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,149,MALU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,150,NEMO,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,151,RHUS,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,152,SORB,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,153,VIBU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,154,CAST,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,11,155,ASIM,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,1,PICE,0.1960,0.1483,0.1317,0.1140,0.1050,196.1,285.4,342.3,421.5
AB,12,2,PINU,0.1423,0.1040,0.1075,0.0978,0.1192,143.6,221.8,283.9,360.4
AB,12,3,ABIE,0.4583,0.2747,0.1720,0.1643,0.1570,153.8,213.5,251.0,288.7
AB,12,5,PSEU,0.0540,0.0210,0.0460,0.1470,0.0310,181.5,240.0,297.0,376.5
AB,12,6,LARI,0.2480,0.1180,0.0970,0.0700,0.0290,11.0,23.5,46.5,89.5
AB,12,8,GENC,0.2170,0.1710,0.1490,0.1210,0.1140,191.0,291.0,350.0,425.0
AB,12,9,POPU,0.1358,0.1963,0.1662,0.1363,0.1362,166.5,238.2,293.3,368.0
AB,12,10,BETU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,13,GENH,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,121,CARY,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,122,JUGL,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,123,ALNU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,124,OSTR,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,125,CARP,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,126,FAGU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,127,QUER,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,128,ULMU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,129,MORU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,130,LIRI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,131,MAGN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,132,SASS,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,133,PLAT,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,134,PRUN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,135,GLED,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,136,ROBI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,137,TILI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,138,NYSS,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,139,CORN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,140,ARBU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,141,FRAX,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,142,SALI,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,143,GYMN,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,144,CELT,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,145,AMEL,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,146,CORY,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,147,CRAT,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,148,ILEX,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,149,MALU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,150,NEMO,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,151,RHUS,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,152,SORB,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,153,VIBU,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,154,CAST,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,12,155,ASIM,0.1370,0.0750,0.3460,0.2290,0.0530,52.5,129.5,195.5,209.5
AB,13,1,PICE,0.1960,0.1483,0.1317,0.1140,0.1050,196.1,285.4,342.3,421.5
AB,13,2,PINU,0.1423,0.1040,0.1075,0.0978,0.1192,143.6,221.8,283.9,360.4
