juris_id, ecozone,canfi_spec,genus,species,variety,biom_min,biom_max,p_sw_low,p_sb_low,p_br_low,p_fl_low,p_sw_high,p_sb_high,p_br_high,p_fl_high
ON,8,1200,POPU,SPP,,0.0343459458,318.545909,0.5033292444,0.1084121697,0.151302237,0.2369563489,0.7405905945,0.1413386254,0.1010865022,0.0169842778
ON,8,1201,POPU,TRE,,0.0343459458,318.545909,0.5033292444,0.1084121697,0.151302237,0.2369563489,0.7405905945,0.1413386254,0.1010865022,0.0169842778
ON,8,1203,POPU,BAL,,0.3020646791,240.71237454,0.4147907589,0.1143070041,0.4009364096,0.0699658273,0.7353846499,0.1194448566,0.1288750594,0.0162954341
ON,8,1203,POPU,BAL,BAL,0.3020646791,240.71237454,0.4147907589,0.1143070041,0.4009364096,0.0699658273,0.7353846499,0.1194448566,0.1288750594,0.0162954341
ON,8,1203,POPU,BAL,GLA,0.3020646791,240.71237454,0.4147907589,0.1143070041,0.4009364096,0.0699658273,0.7353846499,0.1194448566,0.1288750594,0.0162954341
ON,8,1205,POPU,DEL,,15.225512593,134.65242212,0.7371167032,0.0987230766,0.1279235412,0.036236679,0.7103928619,0.0955690201,0.1654260213,0.0286120968
ON,8,1205,POPU,DEL,DEL,15.225512593,134.65242212,0.7371167032,0.0987230766,0.1279235412,0.036236679,0.7103928619,0.0955690201,0.1654260213,0.0286120968
ON,8,1206,POPU,GRA,,9.7158802294,246.23330023,0.6880991168,0.165072145,0.1132409837,0.0335877546,0.7033893581,0.1225141248,0.1510440289,0.0230524883
ON,8,1301,BETU,ALL,,0.4625433758,214.23610991,0.5793004022,0.0874615709,0.3098081763,0.0234298505,0.6556502225,0.0899382649,0.2249047185,0.0295067941
ON,8,1303,BETU,PAP,,0.1863199331,207.65005138,0.5472382928,0.0876101655,0.1805683845,0.1845831572,0.7015679072,0.1119715991,0.1451853904,0.0412751033
ON,8,1303,BETU,PAP,PAP,0.1863199331,207.65005138,0.5472382928,0.0876101655,0.1805683845,0.1845831572,0.7015679072,0.1119715991,0.1451853904,0.0412751033
ON,8,1304,BETU,POP,,0.1863199331,207.65005138,0.5472382928,0.0876101655,0.1805683845,0.1845831572,0.7015679072,0.1119715991,0.1451853904,0.0412751033
ON,8,1400,ACER,SPP,,0.356833686,429.82377766,0.6136328063,0.1063201424,0.1913094121,0.0887376392,0.6916297582,0.0668444579,0.2279332958,0.013592488
ON,8,1401,ACER,SAH,,0.356833686,429.82377766,0.6136328063,0.1063201424,0.1913094121,0.0887376392,0.6916297582,0.0668444579,0.2279332958,0.013592488
ON,8,1404,ACER,NEG,,0.0011969698,369.35888468,0.6681575379,0.0990302683,0.158087808,0.0747243857,0.6731896696,0.0696126056,0.2440353252,0.0131623995
ON,8,1405,ACER,RUB,,0.6153446955,386.38002261,0.6934330055,0.107411733,0.1631352476,0.0360200139,0.6994557768,0.0703625038,0.2149823243,0.0151993952
ON,8,1406,ACER,SAC,,3.9838059327,540.34580784,0.6943891213,0.1610646496,0.0532188861,0.091327343,0.6106988041,0.0816176092,0.290923125,0.0167604618
ON,8,1411,ACER,SPI,,0.0031311864,36.331079187,0.6614677271,0.1055475149,0.2059075689,0.0270771891,0.6741411786,0.1030115906,0.1657482524,0.0570989784
ON,8,1601,CARY,COR,,40.250570087,170.04357358,0.6601772858,0.0989128531,0.2028135289,0.0380963322,0.6331761535,0.0860410022,0.2437496427,0.0370332016
ON,8,1701,JUGL,CIN,,117.86968204,254.95654731,0.6276332165,0.0835700034,0.2509972208,0.0377995593,0.5609108287,0.0670897204,0.3455879839,0.0264114671
ON,8,1702,JUGL,NIG,,117.86968204,254.95654731,0.6276332165,0.0835700034,0.2509972208,0.0377995593,0.5609108287,0.0670897204,0.3455879839,0.0264114671
ON,8,1900,OSTR,VIR,,62.276147724,123.39575381,0.680647591,0.1088689713,0.1648920844,0.0455913533,0.6874255114,0.1028448307,0.1711404104,0.0385892475
ON,8,1900,OSTR,SPP,,62.276147724,123.39575381,0.680647591,0.1088689713,0.1648920844,0.0455913533,0.6874255114,0.1028448307,0.1711404104,0.0385892475
ON,8,1950,CARP,CAR,,62.276147724,123.39575381,0.680647591,0.1088689713,0.1648920844,0.0455913533,0.6874255114,0.1028448307,0.1711404104,0.0385892475
ON,8,1950,CARP,SPP,,62.276147724,123.39575381,0.680647591,0.1088689713,0.1648920844,0.0455913533,0.6874255114,0.1028448307,0.1711404104,0.0385892475
ON,8,2000,FAGU,GRA,,0.5379044789,509.82401293,0.5795366775,0.154943427,0.2052421683,0.0602777271,0.6274127933,0.086811969,0.2717549696,0.014020268
ON,8,2100,QUER,SPP,,6.8747499913,127.06638189,0.5627824276,0.0803751951,0.3406789007,0.0161634767,0.6049255633,0.0738004544,0.3003090615,0.0209649209
ON,8,2101,QUER,ALB,,6.8747499913,127.06638189,0.5627824276,0.0803751951,0.3406789007,0.0161634767,0.6049255633,0.0738004544,0.3003090615,0.0209649209
ON,8,2102,QUER,BIC,,76.243444029,297.23055007,0.6478254577,0.1042267581,0.2013460483,0.0466017358,0.5827566042,0.065025513,0.3385169299,0.0137009529
ON,8,2104,QUER,MAC,,76.243444029,297.23055007,0.6478254577,0.1042267581,0.2013460483,0.0466017358,0.5827566042,0.065025513,0.3385169299,0.0137009529
ON,8,2108,QUER,RUB,,76.243444029,297.23055007,0.6478254577,0.1042267581,0.2013460483,0.0466017358,0.5827566042,0.065025513,0.3385169299,0.0137009529
ON,8,2200,ULMU,SPP,,6.2859554328,109.31194821,0.6933973129,0.0993134433,0.1668294523,0.0404597916,0.7028760843,0.1002687492,0.1622198183,0.0346353481
ON,8,2201,ULMU,AME,,6.2859554328,109.31194821,0.6933973129,0.0993134433,0.1668294523,0.0404597916,0.7028760843,0.1002687492,0.1622198183,0.0346353481
ON,8,2600,SASS,ALB,,0.3020646791,240.71237454,0.4147907589,0.1143070041,0.4009364096,0.0699658273,0.7353846499,0.1194448566,0.1288750594,0.0162954341
ON,8,2700,PLAT,OCC,,6.3661415405,281.0894418,0.7023500163,0.1684445643,0.0976715778,0.0315338416,0.6864776883,0.1015628508,0.1904761215,0.0214833394
ON,8,2801,PRUN,SER,,5.7606226196,213.8438967,0.6221003564,0.0902931749,0.2571754227,0.030431046,0.6960991494,0.0933013843,0.190837449,0.0197620174
ON,8,2802,PRUN,PEN,,4.1940033957,54.22295918,0.7305004308,0.0455786958,0.1180096149,0.1059112585,0.6981429803,0.0873917799,0.1591969893,0.0552682505
ON,8,2804,PRUN,VIR,,4.1940033957,54.22295918,0.7305004308,0.0455786958,0.1180096149,0.1059112585,0.6981429803,0.0873917799,0.1591969893,0.0552682505
ON,8,2804,PRUN,VIR,VIR,4.1940033957,54.22295918,0.7305004308,0.0455786958,0.1180096149,0.1059112585,0.6981429803,0.0873917799,0.1591969893,0.0552682505
ON,8,2900,GLED,TRI,,6.3661415405,281.0894418,0.7023500163,0.1684445643,0.0976715778,0.0315338416,0.6864776883,0.1015628508,0.1904761215,0.0214833394
ON,8,2901,ROBI,PSE,,6.3661415405,281.0894418,0.7023500163,0.1684445643,0.0976715778,0.0315338416,0.6864776883,0.1015628508,0.1904761215,0.0214833394
ON,8,3000,TILI,AME,,6.3661415405,281.0894418,0.7023500163,0.1684445643,0.0976715778,0.0315338416,0.6864776883,0.1015628508,0.1904761215,0.0214833394
ON,8,3400,FRAX,SPP,,5.2058786902,143.3494681,0.7046924102,0.0975751591,0.1616108182,0.0361216124,0.7069825745,0.0989816411,0.1657683026,0.0282674818
ON,8,3401,FRAX,AME,,16.980731414,189.76377809,0.700691602,0.1079238138,0.1480580024,0.0433265818,0.6936238611,0.1020540923,0.1742404474,0.0300815992
ON,8,3402,FRAX,NIG,,5.2058786902,143.3494681,0.7046924102,0.0975751591,0.1616108182,0.0361216124,0.7069825745,0.0989816411,0.1657683026,0.0282674818
ON,8,3403,FRAX,PEN,,16.980731414,189.76377809,0.700691602,0.1079238138,0.1480580024,0.0433265818,0.6936238611,0.1020540923,0.1742404474,0.0300815992
ON,8,3405,FRAX,PEN,SUB,16.980731414,189.76377809,0.700691602,0.1079238138,0.1480580024,0.0433265818,0.6936238611,0.1020540923,0.1742404474,0.0300815992
ON,8,3405,FRAX,PEN,,16.980731414,189.76377809,0.700691602,0.1079238138,0.1480580024,0.0433265818,0.6936238611,0.1020540923,0.1742404474,0.0300815992
ON,8,3500,SALI,SPP,,7.7748378362,210.40796532,0.3321139396,0.0784068578,0.091789752,0.4976894507,0.7085341027,0.1188345472,0.1414440761,0.0311872739
ON,8,3501,SALI,NIG,,7.7748378362,210.40796532,0.3321139396,0.0784068578,0.091789752,0.4976894507,0.7085341027,0.1188345472,0.1414440761,0.0311872739
ON,8,3902,CORY,AME,,30.611150634,195.73821357,0.4493264134,0.0978404297,0.257183172,0.195649985,0.3746940606,0.0741067145,0.3400980401,0.2111011847
ON,8,3930,MALU,SPP,,4.3252502914,135.31782163,0.7555088096,0.0282008559,0.1140835344,0.1022068001,0.7697752978,0.0247275326,0.1289858783,0.0765112913
ON,8,3930,MALU,FUS,,4.3252502914,135.31782163,0.7555088096,0.0282008559,0.1140835344,0.1022068001,0.7697752978,0.0247275326,0.1289858783,0.0765112913
ON,8,3930,MALU,COR,,4.3252502914,135.31782163,0.7555088096,0.0282008559,0.1140835344,0.1022068001,0.7697752978,0.0247275326,0.1289858783,0.0765112913
ON,8,3960,SORB,SPP,,4.3252502914,135.31782163,0.7555088096,0.0282008559,0.1140835344,0.1022068001,0.7697752978,0.0247275326,0.1289858783,0.0765112913
ON,8,3980,CAST,DEN,,0.5379044789,509.82401293,0.5795366775,0.154943427,0.2052421683,0.0602777271,0.6274127933,0.086811969,0.2717549696,0.014020268
ON,8,3990,ASIM,TRI,,4.1940033957,54.22295918,0.7305004308,0.0455786958,0.1180096149,0.1059112585,0.6981429803,0.0873917799,0.1591969893,0.0552682505
ON,15,100,PICE,SPP,,0.6234773258,150.74825,0.1367361496,0.0325920866,0.0392671602,0.7914046035,0.70785281,0.0939830456,0.1139239966,0.0842401478
ON,15,101,PICE,MAR,,0.0533217501,231.74811142,0.5162761984,0.0987056816,0.1507439708,0.2342741492,0.7494340814,0.1036118631,0.0878871175,0.059066938
ON,15,105,PICE,GLA,,0.6234773258,150.74825,0.1367361496,0.0325920866,0.0392671602,0.7914046035,0.70785281,0.0939830456,0.1139239966,0.0842401478
ON,15,202,PINU,STR,,36.22325,391.16622629,0.5991676557,0.105172748,0.1944916702,0.1011679261,0.7180889781,0.0958377802,0.1381130688,0.047960173
ON,15,203,PINU,BAN,,0.0369035738,217.94072815,0.4929606666,0.1030439777,0.1689515954,0.2350437604,0.7907914308,0.0783093191,0.0834431235,0.0474561266
ON,15,204,PINU,CON,,0.0369035738,217.94072815,0.4929606666,0.1030439777,0.1689515954,0.2350437604,0.7907914308,0.0783093191,0.0834431235,0.0474561266
ON,15,204,PINU,CON,LAT,0.0369035738,217.94072815,0.4929606666,0.1030439777,0.1689515954,0.2350437604,0.7907914308,0.0783093191,0.0834431235,0.0474561266
ON,15,209,PINU,RES,,0.361485939,374.53301501,0.4147130586,0.0758375056,0.1164570956,0.3929923402,0.7989500376,0.0557174473,0.089754642,0.0555778731
ON,15,210,PINU,RIG,,0.361485939,374.53301501,0.4147130586,0.0758375056,0.1164570956,0.3929923402,0.7989500376,0.0557174473,0.089754642,0.0555778731
ON,15,211,PINU,SYL,,0.361485939,374.53301501,0.4147130586,0.0758375056,0.1164570956,0.3929923402,0.7989500376,0.0557174473,0.089754642,0.0555778731
ON,15,300,ABIE,SPP,,0.1283392948,163.84214814,0.3033467443,0.0644815212,0.1355331133,0.4966386212,0.6964205864,0.1253031692,0.1043693934,0.073906851
ON,15,302,ABIE,BAL,,0.1283392948,163.84214814,0.3033467443,0.0644815212,0.1355331133,0.4966386212,0.6964205864,0.1253031692,0.1043693934,0.073906851
ON,15,602,LARI,LAR,,0.1403888082,167.37603208,0.6619142956,0.0868075385,0.1463694041,0.1049087618,0.7333859835,0.0821955686,0.1257954337,0.0586230143
ON,15,700,THUJ,SPP,,2.621793164,279.62983905,0.5228791606,0.0797957254,0.2033208848,0.1940042292,0.7015687945,0.0962289422,0.1299355253,0.072266738
ON,15,701,THUJ,OCC,,2.621793164,279.62983905,0.5228791606,0.0797957254,0.2033208848,0.1940042292,0.7015687945,0.0962289422,0.1299355253,0.072266738
ON,15,801,JUNI,VIR,,2.621793164,279.62983905,0.5228791606,0.0797957254,0.2033208848,0.1940042292,0.7015687945,0.0962289422,0.1299355253,0.072266738
ON,15,1200,POPU,SPP,,0.0343459458,318.545909,0.5033292444,0.1084121697,0.151302237,0.2369563489,0.7405905945,0.1413386254,0.1010865022,0.0169842778
ON,15,1201,POPU,TRE,,0.0343459458,318.545909,0.5033292444,0.1084121697,0.151302237,0.2369563489,0.7405905945,0.1413386254,0.1010865022,0.0169842778
ON,15,1203,POPU,BAL,,0.3020646791,240.71237454,0.4147907589,0.1143070041,0.4009364096,0.0699658273,0.7353846499,0.1194448566,0.1288750594,0.0162954341
ON,15,1203,POPU,BAL,BAL,0.3020646791,240.71237454,0.4147907589,0.1143070041,0.4009364096,0.0699658273,0.7353846499,0.1194448566,0.1288750594,0.0162954341
ON,15,1203,POPU,BAL,GLA,0.3020646791,240.71237454,0.4147907589,0.1143070041,0.4009364096,0.0699658273,0.7353846499,0.1194448566,0.1288750594,0.0162954341
ON,15,1301,BETU,ALL,,0.2400911343,409.80652541,0.613376298,0.0913580878,0.2379148549,0.0573507593,0.6035039928,0.0805090316,0.2954230656,0.0205639101
ON,15,1303,BETU,PAP,,0.1863199331,207.65005138,0.5472382928,0.0876101655,0.1805683845,0.1845831572,0.7015679072,0.1119715991,0.1451853904,0.0412751033
ON,15,1303,BETU,PAP,PAP,0.1863199331,207.65005138,0.5472382928,0.0876101655,0.1805683845,0.1845831572,0.7015679072,0.1119715991,0.1451853904,0.0412751033
ON,15,1304,BETU,POP,,0.1863199331,207.65005138,0.5472382928,0.0876101655,0.1805683845,0.1845831572,0.7015679072,0.1119715991,0.1451853904,0.0412751033
ON,15,1400,ACER,SPP,,0.0960365166,369.35888468,0.6496526478,0.0882777896,0.2021966203,0.0598729422,0.6749197572,0.0713243205,0.2383125476,0.0154433747
ON,15,1405,ACER,RUB,,0.0756451067,310.25531838,0.670514547,0.0928594129,0.1697489659,0.0668770742,0.6811625709,0.079590111,0.2117779237,0.0274693944
ON,15,2600,SASS,ALB,,0.3020646791,240.71237454,0.4147907589,0.1143070041,0.4009364096,0.0699658273,0.7353846499,0.1194448566,0.1288750594,0.0162954341
ON,15,3402,FRAX,NIG,,2.0808644199,208.18360254,0.7325662018,0.1119331999,0.1157211476,0.0397794507,0.7238874573,0.0953939191,0.150531431,0.0301871927
PE,7,100,PICE,SPP,,0.0600587451,254.56511504,0.4342075895,0.0972743929,0.3289909586,0.1395270589,0.6230740947,0.0929797527,0.190894615,0.0930515375
PE,7,101,PICE,MAR,,0.5620231641,185.5095941,0.4922544099,0.0791558553,0.2618771179,0.1667126169,0.6143761886,0.0891326497,0.1917137641,0.1047773975
PE,7,102,PICE,RUB,,19.682224523,161.71641359,0.5894408337,0.1616773094,0.1289215457,0.1199603113,0.6588775911,0.1175822132,0.1420262271,0.0815139685
PE,7,105,PICE,GLA,,0.0600587451,254.56511504,0.4342075895,0.0972743929,0.3289909586,0.1395270589,0.6230740947,0.0929797527,0.190894615,0.0930515375
PE,7,202,PINU,STR,,0.4229473918,225.62306787,0.4938250911,0.1188371861,0.1766219372,0.2107157857,0.6487115305,0.0911008907,0.2030669208,0.057120658
PE,7,203,PINU,BAN,,2.0009267046,141.75725213,0.6968416585,0.1083767759,0.1394739597,0.0553076059,0.6863177685,0.0665325496,0.1653462132,0.0818034688
PE,7,209,PINU,RES,,0.2701183788,310.67710938,0.3522869206,0.1252780208,0.3101350298,0.2123000289,0.859890352,0.0701756639,0.0422760936,0.0276578905
PE,7,211,PINU,SYL,,0.2701183788,310.67710938,0.3522869206,0.1252780208,0.3101350298,0.2123000289,0.859890352,0.0701756639,0.0422760936,0.0276578905
PE,7,302,ABIE,BAL,,0.0342046806,269.79530691,0.4864809983,0.168566202,0.1032196004,0.2417331993,0.6060646385,0.1209041075,0.1838640456,0.0891672084
PE,7,401,TSUG,CAN,,93.825510735,268.15791466,0.6488879735,0.1024051995,0.1766603246,0.0720465024,0.6383166559,0.0997232354,0.1993828785,0.0625772302
PE,7,602,LARI,LAR,,2.8022062986,199.30306163,0.2730011347,0.094268915,0.2088049268,0.4239250234,0.6695028835,0.08837541,0.1682800464,0.0738416601
PE,7,605,LARI,KAE,,2.8022062986,199.30306163,0.2730011347,0.094268915,0.2088049268,0.4239250234,0.6695028835,0.08837541,0.1682800464,0.0738416601
PE,7,701,THUJ,OCC,,43.594025204,168.55685976,0.535796481,0.1233180114,0.2199450041,0.1209405035,0.5610710505,0.1089681856,0.1853918434,0.1445689206
PE,7,801,JUNI,VIR,,43.594025204,168.55685976,0.535796481,0.1233180114,0.2199450041,0.1209405035,0.5610710505,0.1089681856,0.1853918434,0.1445689206
PE,7,1100,GENC,SPP,,0.0600587451,254.56511504,0.4342075895,0.0972743929,0.3289909586,0.1395270589,0.6230740947,0.0929797527,0.190894615,0.0930515375
PE,7,1150,UNKN,SPP,,0.0600587451,254.56511504,0.4342075895,0.0972743929,0.3289909586,0.1395270589,0.6230740947,0.0929797527,0.190894615,0.0930515375
PE,7,1200,POPU,SPP,,14.038248264,390.87778289,0.6552849822,0.1152987986,0.1669266684,0.0624895508,0.6562240371,0.152042512,0.1536451324,0.0380883184
PE,7,1201,POPU,TRE,,56.55472987,258.41115178,0.6432380989,0.1479910355,0.164865681,0.0439051845,0.6441209628,0.137935471,0.1671996605,0.0507439056
PE,7,1203,POPU,BAL,,56.55472987,258.41115178,0.6432380989,0.1479910355,0.164865681,0.0439051845,0.6441209628,0.137935471,0.1671996605,0.0507439056
PE,7,1203,POPU,BAL,BAL,56.55472987,258.41115178,0.6432380989,0.1479910355,0.164865681,0.0439051845,0.6441209628,0.137935471,0.1671996605,0.0507439056
PE,7,1203,POPU,BAL,GLA,56.55472987,258.41115178,0.6432380989,0.1479910355,0.164865681,0.0439051845,0.6441209628,0.137935471,0.1671996605,0.0507439056
PE,7,1206,POPU,GRA,,77.933222038,331.45695187,0.5994920698,0.1369398875,0.1622298172,0.1013382255,0.5885841293,0.1396833877,0.2080283079,0.0637041751
PE,7,1301,BETU,ALL,,13.398943775,274.80032439,0.042499264,0.0328479654,0.5042929708,0.4203597998,0.3594554417,0.0830930107,0.3612531268,0.1961984208
PE,7,1303,BETU,PAP,,41.79215481,249.95487847,0.6008712128,0.1140646352,0.1831905316,0.1018736204,0.6244169087,0.1013689191,0.2106974796,0.0635166926
PE,7,1303,BETU,PAP,PAP,41.79215481,249.95487847,0.6008712128,0.1140646352,0.1831905316,0.1018736204,0.6244169087,0.1013689191,0.2106974796,0.0635166926
PE,7,1304,BETU,POP,,0.1433263433,126.1369322,0.1187950228,3.1076528E-6,0.0059242039,0.8752776656,0.6317324988,0.1080115938,0.166328193,0.0939277144
PE,7,1400,ACER,SPP,,15.927533644,263.20796257,0.5805964202,0.1430462748,0.1883155335,0.0880417715,0.6420394447,0.0936992438,0.2159081008,0.0483532107
PE,7,1401,ACER,SAH,,76.498635181,306.86509643,0.6200094066,0.086457685,0.2633958212,0.0301370873,0.6300386053,0.0854839379,0.2524061062,0.0320713506
PE,7,1405,ACER,RUB,,15.927533644,263.20796257,0.5805964202,0.1430462748,0.1883155335,0.0880417715,0.6420394447,0.0936992438,0.2159081008,0.0483532107
PE,7,1410,ACER,PEN,,0.0031311864,36.331079187,0.6546949454,0.1099750805,0.2065147794,0.0288151946,0.6744087147,0.1028112471,0.1658180472,0.0569619911
PE,7,1411,ACER,SPI,,40.201404443,143.47355816,0.5475260906,0.1241608169,0.2184445658,0.1098685266,0.5806865431,0.1092155291,0.2318106258,0.078287302
PE,7,1550,GENH,SPP,,22.151007141,261.65572192,0.5798527372,0.1145724811,0.2131679435,0.0924068382,0.5667693036,0.0732226181,0.2564860156,0.1035220626
PE,7,1800,ALNU,SPP,,0.5104491889,33.976530897,0.6677897655,0.0933063387,0.0912280512,0.1476758446,0.7645734431,0.0546026798,0.1280133253,0.0528105518
PE,7,1803,ALNU,VIR,CRI,0.5104491889,33.976530897,0.6677897655,0.0933063387,0.0912280512,0.1476758446,0.7645734431,0.0546026798,0.1280133253,0.0528105518
PE,7,1805,ALNU,INC,RUG,0.5104491889,33.976530897,0.6677897655,0.0933063387,0.0912280512,0.1476758446,0.7645734431,0.0546026798,0.1280133253,0.0528105518
PE,7,1805,ALNU,INC,,0.5104491889,33.976530897,0.6677897655,0.0933063387,0.0912280512,0.1476758446,0.7645734431,0.0546026798,0.1280133253,0.0528105518
PE,7,1900,OSTR,VIR,,0.7108236506,219.54718332,0.6674885854,0.107004496,0.1790074393,0.0464994792,0.636400448,0.0842988488,0.2439846652,0.035316038
PE,7,1900,OSTR,SPP,,0.7108236506,219.54718332,0.6674885854,0.107004496,0.1790074393,0.0464994792,0.636400448,0.0842988488,0.2439846652,0.035316038
PE,7,1950,CARP,CAR,,0.7108236506,219.54718332,0.6674885854,0.107004496,0.1790074393,0.0464994792,0.636400448,0.0842988488,0.2439846652,0.035316038
PE,7,1950,CARP,SPP,,0.7108236506,219.54718332,0.6674885854,0.107004496,0.1790074393,0.0464994792,0.636400448,0.0842988488,0.2439846652,0.035316038
PE,7,2000,FAGU,GRA,,106.70501684,253.11160242,0.6501976129,0.0721538235,0.2278759488,0.0497726149,0.6143055261,0.0644687644,0.2709706391,0.0502550705
PE,7,2108,QUER,RUB,,1.0084147665,271.3172606,0.5551779372,0.1988996904,0.1625928215,0.0833295509,0.6380029267,0.1248356684,0.2030628265,0.0340985784
PE,7,2200,ULMU,SPP,,37.855958974,261.65572192,0.6207838877,0.0908205433,0.2423239727,0.0460715963,0.6512117455,0.093186753,0.2007948071,0.0548066944
PE,7,2201,ULMU,AME,,37.855958974,261.65572192,0.6207838877,0.0908205433,0.2423239727,0.0460715963,0.6512117455,0.093186753,0.2007948071,0.0548066944
PE,7,2802,PRUN,PEN,,22.151007141,119.90348089,0.5585143304,0.093559267,0.2058811776,0.142045225,0.6614907726,0.0940244965,0.1519045305,0.0925802004
PE,7,3401,FRAX,AME,,82.75958043,197.16079804,0.6250288872,0.0811139611,0.2339067615,0.0599503902,0.5289070855,0.0834650048,0.1929491744,0.1946787354
PE,7,3900,CORY,COR,,30.611150634,195.73821357,0.4493264134,0.0978404297,0.257183172,0.195649985,0.3746940606,0.0741067145,0.3400980401,0.2111011847
PE,7,3920,ILEX,VER,,30.611150634,195.73821357,0.4493264134,0.0978404297,0.257183172,0.195649985,0.3746940606,0.0741067145,0.3400980401,0.2111011847
PE,7,3930,MALU,SPP,,4.3252502914,135.31782163,0.7583181336,0.0299634475,0.1184487963,0.0932696226,0.7696575613,0.0249216435,0.1292475005,0.0761732947
PE,7,3930,MALU,FUS,,4.3252502914,135.31782163,0.7583181336,0.0299634475,0.1184487963,0.0932696226,0.7696575613,0.0249216435,0.1292475005,0.0761732947
PE,7,3930,MALU,COR,,4.3252502914,135.31782163,0.7583181336,0.0299634475,0.1184487963,0.0932696226,0.7696575613,0.0249216435,0.1292475005,0.0761732947
PE,7,3940,NEMO,MUC,,43.217641238,223.08372781,0.365490313,0.0553467908,0.3115505987,0.2676122975,0.4308439549,0.072357918,0.2896583563,0.2071397708
PE,7,3960,SORB,SPP,,4.3252502914,135.31782163,0.7583181336,0.0299634475,0.1184487963,0.0932696226,0.7696575613,0.0249216435,0.1292475005,0.0761732947
