juris_id, ecozone,canfi_spec,genus,species,variety,a1,a2,a3,b1,b2,b3,c1,c2,c3,count
AB,14,216,PINU,MUR,,-0.8777844,0.0011272,-0.2963811,-0.5778987,0.0072881,-0.5907995,0.1672015,0.0054957,-0.7093111,46
AB,14,217,PINU,ALB,FLE,-0.8777844,0.0011272,-0.2963811,-0.5778987,0.0072881,-0.5907995,0.1672015,0.0054957,-0.7093111,46
AB,14,300,ABIE,SPP,,-1.000371,0.0019237,-0.2422341,1.020285,0.0030838,-0.6019995,0.3282367,0.0026063,-0.554543,38
AB,14,302,ABIE,BAL,,-1.000371,0.0019237,-0.2422341,1.020285,0.0030838,-0.6019995,0.3282367,0.0026063,-0.554543,38
AB,14,304,ABIE,LAS,,-1.000371,0.0019237,-0.2422341,1.020285,0.0030838,-0.6019995,0.3282367,0.0026063,-0.554543,38
AB,14,306,ABIE,MIX,,-1.000371,0.0019237,-0.2422341,1.020285,0.0030838,-0.6019995,0.3282367,0.0026063,-0.554543,38
AB,14,402,TSUG,HET,,-1.212644,0.0004417,-0.137378,0.704756,-0.0002659,-0.3895794,1.281835,-0.0011045,-0.5916393,1952
AB,14,500,PSEU,MEN,,-4.96034,-0.003358,0.7540441,-4.572906,-0.0038663,0.7804509,-2.366531,-0.0022725,0.2327415,9
AB,14,500,PSEU,MEN,MEN,-4.96034,-0.003358,0.7540441,-4.572906,-0.0038663,0.7804509,-2.366531,-0.0022725,0.2327415,9
AB,14,500,PSEU,MEN,GLA,-4.96034,-0.003358,0.7540441,-4.572906,-0.0038663,0.7804509,-2.366531,-0.0022725,0.2327415,9
AB,14,500,PSEU,SPP,,-4.96034,-0.003358,0.7540441,-4.572906,-0.0038663,0.7804509,-2.366531,-0.0022725,0.2327415,9
AB,14,600,LARI,SPP,,-1.099096,0.0025439,-0.229751,-0.7028945,-0.0045692,-0.0869036,-1.932418,-0.0092075,0.0701183,26
AB,14,602,LARI,LAR,,-1.099096,0.0025439,-0.229751,-0.7028945,-0.0045692,-0.0869036,-1.932418,-0.0092075,0.0701183,26
AB,14,603,LARI,OCC,,-2.161013,0.0003227,0.0204651,-1.458815,0.0005336,-0.1485879,-1.734942,0.0005368,-0.2083722,633
AB,14,604,LARI,LYA,,-1.099096,0.0025439,-0.229751,-0.7028945,-0.0045692,-0.0869036,-1.932418,-0.0092075,0.0701183,26
AB,14,702,THUJ,PLI,,-1.016917,0.0005282,-0.1872104,0.2404317,0.0003952,-0.3496854,0.6514865,0.0000696,-0.5468589,1904
AB,14,1150,UNKN,SPP,,-0.3770679,0.0041701,-0.4667732,-4.607397,0.0037579,0.3951618,-1.774784,0.0048272,-0.2476359,63
AB,14,1200,POPU,SPP,,-1.047662,0.0001651,-0.0966479,1.300382,0.0039742,-0.7058004,-4.130531,-0.0080294,0.4343508,9
AB,14,1201,POPU,TRE,,-1.047662,0.0001651,-0.0966479,1.300382,0.0039742,-0.7058004,-4.130531,-0.0080294,0.4343508,9
AB,14,1203,POPU,BAL,,-2.83981,-0.0052953,0.4117675,-2.483366,-0.0025045,0.2426761,0.2876938,0.0080777,-0.9679265,36
AB,14,1203,POPU,BAL,BAL,-2.83981,-0.0052953,0.4117675,-2.483366,-0.0025045,0.2426761,0.2876938,0.0080777,-0.9679265,36
AB,14,1203,POPU,BAL,GLA,-2.83981,-0.0052953,0.4117675,-2.483366,-0.0025045,0.2426761,0.2876938,0.0080777,-0.9679265,36
AB,14,1204,POPU,TRI,,-2.83981,-0.0052953,0.4117675,-2.483366,-0.0025045,0.2426761,0.2876938,0.0080777,-0.9679265,36
AB,14,1205,POPU,DEL,,-2.83981,-0.0052953,0.4117675,-2.483366,-0.0025045,0.2426761,0.2876938,0.0080777,-0.9679265,36
AB,14,1205,POPU,DEL,DEL,-2.83981,-0.0052953,0.4117675,-2.483366,-0.0025045,0.2426761,0.2876938,0.0080777,-0.9679265,36
AB,14,1214,POPU,AGU,,-2.83981,-0.0052953,0.4117675,-2.483366,-0.0025045,0.2426761,0.2876938,0.0080777,-0.9679265,36
AB,14,1303,BETU,PAP,,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
AB,14,1303,BETU,PAP,PAP,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
AB,14,1404,ACER,NEG,,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
AB,14,1550,GENH,SPP,,0.6017257,0.0027172,-0.5733871,-7.208304,-0.0217154,1.67497,-3.020837,0.0064431,-0.0730317,4
AB,14,3500,SALI,SPP,,-2.032221,-0.0022207,0.1560215,-0.1270363,-0.002147,-0.2358926,-0.2603108,0.0004764,-0.4353695,7
BC,4,100,PICE,SPP,,-0.7346453,0.0008073,-0.2665361,-0.7155772,-0.001228,-0.3434178,-1.340184,-0.0010431,-0.1769405,743
BC,4,101,PICE,MAR,,-1.343778,0.0005761,-0.1280725,-2.072388,-2.95E-6,-0.0628138,-0.73155,0.0012709,-0.3761799,48
BC,4,104,PICE,ENG,,-0.7346453,0.0008073,-0.2665361,-0.7155772,-0.001228,-0.3434178,-1.340184,-0.0010431,-0.1769405,743
BC,4,104,PICE,ENG,GLA,-0.7346453,0.0008073,-0.2665361,-0.7155772,-0.001228,-0.3434178,-1.340184,-0.0010431,-0.1769405,743
BC,4,105,PICE,GLA,,-0.7346453,0.0008073,-0.2665361,-0.7155772,-0.001228,-0.3434178,-1.340184,-0.0010431,-0.1769405,743
BC,4,111,PICE,LUT,X,-0.7346453,0.0008073,-0.2665361,-0.7155772,-0.001228,-0.3434178,-1.340184,-0.0010431,-0.1769405,743
BC,4,111,PICE,LUT,,-0.7346453,0.0008073,-0.2665361,-0.7155772,-0.001228,-0.3434178,-1.340184,-0.0010431,-0.1769405,743
BC,4,200,PINU,SPP,,-1.61503,-0.0001278,-0.1072765,-0.9215524,-0.0009758,-0.2617273,-0.8826839,-0.0010054,-0.3391516,165
BC,4,203,PINU,BAN,,-1.61503,-0.0001278,-0.1072765,-0.9215524,-0.0009758,-0.2617273,-0.8826839,-0.0010054,-0.3391516,165
BC,4,204,PINU,CON,,-1.61503,-0.0001278,-0.1072765,-0.9215524,-0.0009758,-0.2617273,-0.8826839,-0.0010054,-0.3391516,165
BC,4,204,PINU,CON,LAT,-1.61503,-0.0001278,-0.1072765,-0.9215524,-0.0009758,-0.2617273,-0.8826839,-0.0010054,-0.3391516,165
BC,4,206,PINU,ALB,,-0.8243702,0.0013559,-0.2982203,2.185823,0.0024881,-0.788496,2.422945,0.0026234,-0.9501085,107
BC,4,208,PINU,PON,,-2.072806,-0.00096,-0.0156953,0.7278768,0.0018701,-0.5897837,-0.3655799,0.0004557,-0.4323731,273
BC,4,213,PINU,FLE,,-0.8243702,0.0013559,-0.2982203,2.185823,0.0024881,-0.788496,2.422945,0.0026234,-0.9501085,107
BC,4,300,ABIE,SPP,,-1.520597,0.0004081,-0.0772194,-7.866896,-0.0176071,1.790194,-22.31481,-0.0453888,5.426727,11
BC,4,301,ABIE,AMA,,-1.520597,0.0004081,-0.0772194,-7.866896,-0.0176071,1.790194,-22.31481,-0.0453888,5.426727,11
BC,4,302,ABIE,BAL,,-1.520597,0.0004081,-0.0772194,-7.866896,-0.0176071,1.790194,-22.31481,-0.0453888,5.426727,11
BC,4,304,ABIE,LAS,,-1.520597,0.0004081,-0.0772194,-7.866896,-0.0176071,1.790194,-22.31481,-0.0453888,5.426727,11
BC,4,308,ABIE,BIF,,-1.520597,0.0004081,-0.0772194,-7.866896,-0.0176071,1.790194,-22.31481,-0.0453888,5.426727,11
BC,4,400,TSUG,SPP,,-1.212644,0.0004417,-0.137378,0.704756,-0.0002659,-0.3895794,1.281835,-0.0011045,-0.5916393,1952
BC,4,402,TSUG,HET,,-1.212644,0.0004417,-0.137378,0.704756,-0.0002659,-0.3895794,1.281835,-0.0011045,-0.5916393,1952
BC,4,403,TSUG,MER,,-1.212644,0.0004417,-0.137378,0.704756,-0.0002659,-0.3895794,1.281835,-0.0011045,-0.5916393,1952
BC,4,404,TSUG,MER,HET,-1.212644,0.0004417,-0.137378,0.704756,-0.0002659,-0.3895794,1.281835,-0.0011045,-0.5916393,1952
BC,4,500,PSEU,MEN,,-1.44127,0.0001152,-0.0605321,-0.5390081,0.0001701,-0.1740484,-0.5489395,-0.0000482,-0.257643,7492
BC,4,500,PSEU,MEN,MEN,-1.44127,0.0001152,-0.0605321,-0.5390081,0.0001701,-0.1740484,-0.5489395,-0.0000482,-0.257643,7492
BC,4,500,PSEU,MEN,GLA,-1.44127,0.0001152,-0.0605321,-0.5390081,0.0001701,-0.1740484,-0.5489395,-0.0000482,-0.257643,7492
BC,4,500,PSEU,SPP,,-1.44127,0.0001152,-0.0605321,-0.5390081,0.0001701,-0.1740484,-0.5489395,-0.0000482,-0.257643,7492
BC,4,600,LARI,SPP,,-1.419202,-0.0023484,-0.1100365,-3.676839,-0.0141079,0.625438,-2.780527,-0.0120954,0.2116787,14
BC,4,602,LARI,LAR,,-1.419202,-0.0023484,-0.1100365,-3.676839,-0.0141079,0.625438,-2.780527,-0.0120954,0.2116787,14
BC,4,603,LARI,OCC,,-1.419202,-0.0023484,-0.1100365,-3.676839,-0.0141079,0.625438,-2.780527,-0.0120954,0.2116787,14
BC,4,604,LARI,LYA,,-1.419202,-0.0023484,-0.1100365,-3.676839,-0.0141079,0.625438,-2.780527,-0.0120954,0.2116787,14
BC,4,700,THUJ,SPP,,-1.016917,0.0005282,-0.1872104,0.2404317,0.0003952,-0.3496854,0.6514865,0.0000696,-0.5468589,1904
BC,4,702,THUJ,PLI,,-1.016917,0.0005282,-0.1872104,0.2404317,0.0003952,-0.3496854,0.6514865,0.0000696,-0.5468589,1904
BC,4,901,TAXU,BRE,,-1.016917,0.0005282,-0.1872104,0.2404317,0.0003952,-0.3496854,0.6514865,0.0000696,-0.5468589,1904
BC,4,1100,GENC,SPP,,-0.7346453,0.0008073,-0.2665361,-0.7155772,-0.001228,-0.3434178,-1.340184,-0.0010431,-0.1769405,743
BC,4,1200,POPU,SPP,,-1.141209,-0.0000439,-0.0935004,-1.589984,-0.0004109,-0.1776825,-1.969865,-0.0003519,-0.2707558,412
BC,4,1201,POPU,TRE,,-1.141209,-0.0000439,-0.0935004,-1.589984,-0.0004109,-0.1776825,-1.969865,-0.0003519,-0.2707558,412
BC,4,1203,POPU,BAL,,-1.188166,-0.0007441,-0.0569753,-0.5889122,0.0003871,-0.3361739,-0.7775117,0.0023749,-0.6588964,147
BC,4,1203,POPU,BAL,BAL,-1.188166,-0.0007441,-0.0569753,-0.5889122,0.0003871,-0.3361739,-0.7775117,0.0023749,-0.6588964,147
BC,4,1203,POPU,BAL,GLA,-1.188166,-0.0007441,-0.0569753,-0.5889122,0.0003871,-0.3361739,-0.7775117,0.0023749,-0.6588964,147
BC,4,1204,POPU,TRI,,-1.188166,-0.0007441,-0.0569753,-0.5889122,0.0003871,-0.3361739,-0.7775117,0.0023749,-0.6588964,147
BC,4,1300,BETU,SPP,,-1.638235,-0.0001662,-0.020234,-1.147868,-0.0016769,-0.0889422,-2.851262,-0.0038828,0.0958282,103
BC,4,1303,BETU,PAP,,-1.638235,-0.0001662,-0.020234,-1.147868,-0.0016769,-0.0889422,-2.851262,-0.0038828,0.0958282,103
BC,4,1303,BETU,PAP,PAP,-1.638235,-0.0001662,-0.020234,-1.147868,-0.0016769,-0.0889422,-2.851262,-0.0038828,0.0958282,103
BC,4,1305,BETU,NEO,,-1.638235,-0.0001662,-0.020234,-1.147868,-0.0016769,-0.0889422,-2.851262,-0.0038828,0.0958282,103
BC,4,1305,BETU,ALA,,-1.638235,-0.0001662,-0.020234,-1.147868,-0.0016769,-0.0889422,-2.851262,-0.0038828,0.0958282,103
BC,4,1308,BETU,PAP,NEO,-1.638235,-0.0001662,-0.020234,-1.147868,-0.0016769,-0.0889422,-2.851262,-0.0038828,0.0958282,103
BC,4,1314,BETU,OCC,,-1.638235,-0.0001662,-0.020234,-1.147868,-0.0016769,-0.0889422,-2.851262,-0.0038828,0.0958282,103
BC,4,1400,ACER,SPP,,-1.245223,0.0001115,-0.0909402,-0.1433123,0.0000392,-0.2817628,-0.6381011,0.0002152,-0.4880087,36
BC,4,1403,ACER,MAC,,-1.245223,0.0001115,-0.0909402,-0.1433123,0.0000392,-0.2817628,-0.6381011,0.0002152,-0.4880087,36
BC,4,1420,ACER,CIR,,-1.245223,0.0001115,-0.0909402,-0.1433123,0.0000392,-0.2817628,-0.6381011,0.0002152,-0.4880087,36
BC,4,1500,GENH,SPP,,-1.325911,0.0002484,-0.0974602,0.1935639,-0.0002836,-0.2630376,1.165095,0.0017343,-0.8031898,223
BC,4,1800,ALNU,SPP,,-1.325911,0.0002484,-0.0974602,0.1935639,-0.0002836,-0.2630376,1.165095,0.0017343,-0.8031898,223
BC,4,1802,ALNU,RUB,,-1.325911,0.0002484,-0.0974602,0.1935639,-0.0002836,-0.2630376,1.165095,0.0017343,-0.8031898,223
BC,4,2100,QUER,SPP,,-1.245223,0.0001115,-0.0909402,-0.1433123,0.0000392,-0.2817628,-0.6381011,0.0002152,-0.4880087,36
BC,4,2803,PRUN,EMA,,-1.325911,0.0002484,-0.0974602,0.1935639,-0.0002836,-0.2630376,1.165095,0.0017343,-0.8031898,223
BC,4,3930,MALU,SPP,,-1.325911,0.0002484,-0.0974602,0.1935639,-0.0002836,-0.2630376,1.165095,0.0017343,-0.8031898,223
BC,4,3930,MALU,FUS,,-1.325911,0.0002484,-0.0974602,0.1935639,-0.0002836,-0.2630376,1.165095,0.0017343,-0.8031898,223
BC,4,3930,MALU,COR,,-1.325911,0.0002484,-0.0974602,0.1935639,-0.0002836,-0.2630376,1.165095,0.0017343,-0.8031898,223
BC,9,100,PICE,SPP,,-2.610998,0.0006937,0.11865,0.4304063,0.0018907,-0.4923736,2.022969,0.0040448,-1.040476,10
BC,9,101,PICE,MAR,,-0.3882573,-0.0015244,-0.2461167,-0.4243181,-0.0010089,-0.2235968,1.925968,-0.0005056,-0.7366694,16
BC,9,104,PICE,ENG,,-1.636758,-0.0001043,-0.0675085,2.238456,0.0014101,-0.8453446,2.78926,0.0012796,-1.057199,533
BC,9,104,PICE,ENG,GLA,-1.636758,-0.0001043,-0.0675085,2.238456,0.0014101,-0.8453446,2.78926,0.0012796,-1.057199,533
BC,9,105,PICE,GLA,,-1.636758,-0.0001043,-0.0675085,2.238456,0.0014101,-0.8453446,2.78926,0.0012796,-1.057199,533
BC,9,106,PICE,SIT,,-1.636758,-0.0001043,-0.0675085,2.238456,0.0014101,-0.8453446,2.78926,0.0012796,-1.057199,533
BC,9,106,PICE,SIT,X,-1.636758,-0.0001043,-0.0675085,2.238456,0.0014101,-0.8453446,2.78926,0.0012796,-1.057199,533
BC,9,111,PICE,LUT,X,-1.636758,-0.0001043,-0.0675085,2.238456,0.0014101,-0.8453446,2.78926,0.0012796,-1.057199,533
BC,9,111,PICE,LUT,,-1.636758,-0.0001043,-0.0675085,2.238456,0.0014101,-0.8453446,2.78926,0.0012796,-1.057199,533
BC,9,200,PINU,SPP,,-1.493238,0.0001484,-0.1416927,1.100567,0.0007515,-0.6671939,0.8622756,-0.0005424,-0.6842791,409
BC,9,203,PINU,BAN,,-1.493238,0.0001484,-0.1416927,1.100567,0.0007515,-0.6671939,0.8622756,-0.0005424,-0.6842791,409
BC,9,204,PINU,CON,,-1.493238,0.0001484,-0.1416927,1.100567,0.0007515,-0.6671939,0.8622756,-0.0005424,-0.6842791,409
BC,9,204,PINU,CON,LAT,-1.493238,0.0001484,-0.1416927,1.100567,0.0007515,-0.6671939,0.8622756,-0.0005424,-0.6842791,409
BC,9,206,PINU,ALB,,-0.8243702,0.0013559,-0.2982203,2.185823,0.0024881,-0.788496,2.422945,0.0026234,-0.9501085,107
BC,9,208,PINU,PON,,-2.072806,-0.00096,-0.0156953,0.7278768,0.0018701,-0.5897837,-0.3655799,0.0004557,-0.4323731,273
BC,9,213,PINU,FLE,,-0.8243702,0.0013559,-0.2982203,2.185823,0.0024881,-0.788496,2.422945,0.0026234,-0.9501085,107
BC,9,300,ABIE,SPP,,-1.520597,0.0004081,-0.0772194,-7.866896,-0.0176071,1.790194,-22.31481,-0.0453888,5.426727,11
BC,9,301,ABIE,AMA,,-1.520597,0.0004081,-0.0772194,-7.866896,-0.0176071,1.790194,-22.31481,-0.0453888,5.426727,11
BC,9,302,ABIE,BAL,,-1.520597,0.0004081,-0.0772194,-7.866896,-0.0176071,1.790194,-22.31481,-0.0453888,5.426727,11
BC,9,304,ABIE,LAS,,-1.520597,0.0004081,-0.0772194,-7.866896,-0.0176071,1.790194,-22.31481,-0.0453888,5.426727,11
BC,9,308,ABIE,BIF,,-1.520597,0.0004081,-0.0772194,-7.866896,-0.0176071,1.790194,-22.31481,-0.0453888,5.426727,11
BC,9,400,TSUG,SPP,,-1.212644,0.0004417,-0.137378,0.704756,-0.0002659,-0.3895794,1.281835,-0.0011045,-0.5916393,1952
BC,9,402,TSUG,HET,,-1.212644,0.0004417,-0.137378,0.704756,-0.0002659,-0.3895794,1.281835,-0.0011045,-0.5916393,1952
BC,9,403,TSUG,MER,,-1.212644,0.0004417,-0.137378,0.704756,-0.0002659,-0.3895794,1.281835,-0.0011045,-0.5916393,1952
BC,9,404,TSUG,MER,HET,-1.212644,0.0004417,-0.137378,0.704756,-0.0002659,-0.3895794,1.281835,-0.0011045,-0.5916393,1952
BC,9,500,PSEU,MEN,,-1.44127,0.0001152,-0.0605321,-0.5390081,0.0001701,-0.1740484,-0.5489395,-0.0000482,-0.257643,7492
BC,9,500,PSEU,MEN,MEN,-1.44127,0.0001152,-0.0605321,-0.5390081,0.0001701,-0.1740484,-0.5489395,-0.0000482,-0.257643,7492
BC,9,500,PSEU,MEN,GLA,-1.44127,0.0001152,-0.0605321,-0.5390081,0.0001701,-0.1740484,-0.5489395,-0.0000482,-0.257643,7492
BC,9,500,PSEU,SPP,,-1.44127,0.0001152,-0.0605321,-0.5390081,0.0001701,-0.1740484,-0.5489395,-0.0000482,-0.257643,7492
BC,9,600,LARI,SPP,,-1.419202,-0.0023484,-0.1100365,-3.676839,-0.0141079,0.625438,-2.780527,-0.0120954,0.2116787,14
BC,9,602,LARI,LAR,,-1.419202,-0.0023484,-0.1100365,-3.676839,-0.0141079,0.625438,-2.780527,-0.0120954,0.2116787,14
BC,9,603,LARI,OCC,,-1.419202,-0.0023484,-0.1100365,-3.676839,-0.0141079,0.625438,-2.780527,-0.0120954,0.2116787,14
BC,9,604,LARI,LYA,,-1.419202,-0.0023484,-0.1100365,-3.676839,-0.0141079,0.625438,-2.780527,-0.0120954,0.2116787,14
BC,9,700,THUJ,SPP,,-1.016917,0.0005282,-0.1872104,0.2404317,0.0003952,-0.3496854,0.6514865,0.0000696,-0.5468589,1904
BC,9,702,THUJ,PLI,,-1.016917,0.0005282,-0.1872104,0.2404317,0.0003952,-0.3496854,0.6514865,0.0000696,-0.5468589,1904
BC,9,901,TAXU,BRE,,-1.016917,0.0005282,-0.1872104,0.2404317,0.0003952,-0.3496854,0.6514865,0.0000696,-0.5468589,1904
BC,9,1100,GENC,SPP,,-1.636758,-0.0001043,-0.0675085,2.238456,0.0014101,-0.8453446,2.78926,0.0012796,-1.057199,533
BC,9,1200,POPU,SPP,,-0.749571,-0.0002299,-0.1281359,-1.340708,-0.000901,-0.1185534,-1.947569,-0.0018248,-0.2463548,536
BC,9,1201,POPU,TRE,,-0.749571,-0.0002299,-0.1281359,-1.340708,-0.000901,-0.1185534,-1.947569,-0.0018248,-0.2463548,536
BC,9,1203,POPU,BAL,,-1.377462,-0.0013569,0.0069746,-2.143572,-0.0037139,0.18589,-2.307876,-0.0014537,-0.1460245,132
BC,9,1203,POPU,BAL,BAL,-1.377462,-0.0013569,0.0069746,-2.143572,-0.0037139,0.18589,-2.307876,-0.0014537,-0.1460245,132
BC,9,1203,POPU,BAL,GLA,-1.377462,-0.0013569,0.0069746,-2.143572,-0.0037139,0.18589,-2.307876,-0.0014537,-0.1460245,132
BC,9,1204,POPU,TRI,,-1.377462,-0.0013569,0.0069746,-2.143572,-0.0037139,0.18589,-2.307876,-0.0014537,-0.1460245,132
BC,9,1300,BETU,SPP,,-1.188099,0.0027069,-0.1732968,-0.845741,-0.000782,-0.1258136,-4.634222,-0.0112448,0.6294185,17
BC,9,1303,BETU,PAP,,-1.188099,0.0027069,-0.1732968,-0.845741,-0.000782,-0.1258136,-4.634222,-0.0112448,0.6294185,17
BC,9,1303,BETU,PAP,PAP,-1.188099,0.0027069,-0.1732968,-0.845741,-0.000782,-0.1258136,-4.634222,-0.0112448,0.6294185,17
BC,9,1305,BETU,NEO,,-1.188099,0.0027069,-0.1732968,-0.845741,-0.000782,-0.1258136,-4.634222,-0.0112448,0.6294185,17
BC,9,1305,BETU,ALA,,-1.188099,0.0027069,-0.1732968,-0.845741,-0.000782,-0.1258136,-4.634222,-0.0112448,0.6294185,17
BC,9,1308,BETU,PAP,NEO,-1.188099,0.0027069,-0.1732968,-0.845741,-0.000782,-0.1258136,-4.634222,-0.0112448,0.6294185,17
BC,9,1314,BETU,OCC,,-1.188099,0.0027069,-0.1732968,-0.845741,-0.000782,-0.1258136,-4.634222,-0.0112448,0.6294185,17
BC,9,1400,ACER,SPP,,-1.245223,0.0001115,-0.0909402,-0.1433123,0.0000392,-0.2817628,-0.6381011,0.0002152,-0.4880087,36
BC,9,1403,ACER,MAC,,-1.245223,0.0001115,-0.0909402,-0.1433123,0.0000392,-0.2817628,-0.6381011,0.0002152,-0.4880087,36
BC,9,1420,ACER,CIR,,-1.245223,0.0001115,-0.0909402,-0.1433123,0.0000392,-0.2817628,-0.6381011,0.0002152,-0.4880087,36
BC,9,1500,GENH,SPP,,-1.325911,0.0002484,-0.0974602,0.1935639,-0.0002836,-0.2630376,1.165095,0.0017343,-0.8031898,223
BC,9,1800,ALNU,SPP,,-1.325911,0.0002484,-0.0974602,0.1935639,-0.0002836,-0.2630376,1.165095,0.0017343,-0.8031898,223
BC,9,1802,ALNU,RUB,,-1.325911,0.0002484,-0.0974602,0.1935639,-0.0002836,-0.2630376,1.165095,0.0017343,-0.8031898,223
BC,9,2100,QUER,SPP,,-1.245223,0.0001115,-0.0909402,-0.1433123,0.0000392,-0.2817628,-0.6381011,0.0002152,-0.4880087,36
BC,9,2803,PRUN,EMA,,-1.325911,0.0002484,-0.0974602,0.1935639,-0.0002836,-0.2630376,1.165095,0.0017343,-0.8031898,223
BC,9,3930,MALU,SPP,,-1.325911,0.0002484,-0.0974602,0.1935639,-0.0002836,-0.2630376,1.165095,0.0017343,-0.8031898,223
BC,9,3930,MALU,FUS,,-1.325911,0.0002484,-0.0974602,0.1935639,-0.0002836,-0.2630376,1.165095,0.0017343,-0.8031898,223
BC,9,3930,MALU,COR,,-1.325911,0.0002484,-0.0974602,0.1935639,-0.0002836,-0.2630376,1.165095,0.0017343,-0.8031898,223
BC,12,100,PICE,SPP,,-1.013253,-0.0005601,-0.1623319,0.3002901,-0.0015148,-0.3749654,-0.1331088,-0.0026468,-0.3394302,1358
BC,12,101,PICE,MAR,,-2.219185,-0.0032487,0.146066,-1.993752,-0.0060654,0.103981,-2.801736,-0.006164,0.2344168,16
BC,12,104,PICE,ENG,,-1.544692,-0.0007011,-0.0583427,2.969173,0.0027801,-0.9201252,4.190967,0.0049409,-1.382809,7
BC,12,104,PICE,ENG,GLA,-1.544692,-0.0007011,-0.0583427,2.969173,0.0027801,-0.9201252,4.190967,0.0049409,-1.382809,7
BC,12,105,PICE,GLA,,-1.013253,-0.0005601,-0.1623319,0.3002901,-0.0015148,-0.3749654,-0.1331088,-0.0026468,-0.3394302,1358
BC,12,106,PICE,SIT,,-3.361127,-0.000799,0.3065271,-0.2673702,-0.0005612,-0.1982598,0.6649001,0.0004419,-0.4669806,309
BC,12,106,PICE,SIT,X,-3.361127,-0.000799,0.3065271,-0.2673702,-0.0005612,-0.1982598,0.6649001,0.0004419,-0.4669806,309
BC,12,111,PICE,LUT,X,-1.013253,-0.0005601,-0.1623319,0.3002901,-0.0015148,-0.3749654,-0.1331088,-0.0026468,-0.3394302,1358
BC,12,111,PICE,LUT,,-1.013253,-0.0005601,-0.1623319,0.3002901,-0.0015148,-0.3749654,-0.1331088,-0.0026468,-0.3394302,1358
BC,12,200,PINU,SPP,,-1.347656,-0.0001075,-0.1754014,0.9127334,0.0007229,-0.6320523,-0.1435036,-0.0001867,-0.4948886,1059
BC,12,201,PINU,MON,,-0.5118219,0.0009205,-0.3217572,2.019649,0.0022129,-0.7684928,2.662205,0.0026659,-1.021211,104
BC,12,203,PINU,BAN,,-1.347656,-0.0001075,-0.1754014,0.9127334,0.0007229,-0.6320523,-0.1435036,-0.0001867,-0.4948886,1059
BC,12,204,PINU,CON,,-1.347656,-0.0001075,-0.1754014,0.9127334,0.0007229,-0.6320523,-0.1435036,-0.0001867,-0.4948886,1059
BC,12,204,PINU,CON,LAT,-1.347656,-0.0001075,-0.1754014,0.9127334,0.0007229,-0.6320523,-0.1435036,-0.0001867,-0.4948886,1059
BC,12,206,PINU,ALB,,-0.8243702,0.0013559,-0.2982203,2.185823,0.0024881,-0.788496,2.422945,0.0026234,-0.9501085,107
BC,12,208,PINU,PON,,-2.072806,-0.00096,-0.0156953,0.7278768,0.0018701,-0.5897837,-0.3655799,0.0004557,-0.4323731,273
BC,12,213,PINU,FLE,,-0.8243702,0.0013559,-0.2982203,2.185823,0.0024881,-0.788496,2.422945,0.0026234,-0.9501085,107
BC,12,300,ABIE,SPP,,-1.208345,-0.0003002,-0.106124,1.681954,-0.000318,-0.5708526,1.082878,-0.0010166,-0.5235781,289
BC,12,301,ABIE,AMA,,-1.208345,-0.0003002,-0.106124,1.681954,-0.000318,-0.5708526,1.082878,-0.0010166,-0.5235781,289
BC,12,302,ABIE,BAL,,-1.208345,-0.0003002,-0.106124,1.681954,-0.000318,-0.5708526,1.082878,-0.0010166,-0.5235781,289
BC,12,303,ABIE,GRA,,-1.208345,-0.0003002,-0.106124,1.681954,-0.000318,-0.5708526,1.082878,-0.0010166,-0.5235781,289
BC,12,304,ABIE,LAS,,-1.208345,-0.0003002,-0.106124,1.681954,-0.000318,-0.5708526,1.082878,-0.0010166,-0.5235781,289
BC,12,308,ABIE,BIF,,-1.208345,-0.0003002,-0.106124,1.681954,-0.000318,-0.5708526,1.082878,-0.0010166,-0.5235781,289
BC,12,400,TSUG,SPP,,-1.637019,0.0000187,-0.0412549,1.66118,0.0001261,-0.5793198,2.262154,-0.0000355,-0.8006365,5497
BC,12,402,TSUG,HET,,-1.637019,0.0000187,-0.0412549,1.66118,0.0001261,-0.5793198,2.262154,-0.0000355,-0.8006365,5497
BC,12,403,TSUG,MER,,-1.747979,-0.0003266,0.0202986,-1.463603,-0.0007926,0.0011124,-0.4784805,-0.0001865,-0.2820603,104
BC,12,404,TSUG,MER,HET,-1.747979,-0.0003266,0.0202986,-1.463603,-0.0007926,0.0011124,-0.4784805,-0.0001865,-0.2820603,104
BC,12,500,PSEU,MEN,,-1.218711,-0.0000229,-0.081831,0.1348697,-0.0002821,-0.2448382,0.3857173,-0.0007039,-0.3627336,2398
BC,12,500,PSEU,MEN,MEN,-1.218711,-0.0000229,-0.081831,0.1348697,-0.0002821,-0.2448382,0.3857173,-0.0007039,-0.3627336,2398
BC,12,500,PSEU,MEN,GLA,-1.218711,-0.0000229,-0.081831,0.1348697,-0.0002821,-0.2448382,0.3857173,-0.0007039,-0.3627336,2398
